train_loss,val_loss,val_returns
0.4286442378075485,0.34644942563407277,412.5
0.32677180088566543,0.31658416013328394,490.0
0.3196555048970679,0.31602416658888055,495.7
0.3164591233746535,0.3128475735382158,484.9
0.3146744745523751,0.31088883414560436,500.0
0.3127410313169432,0.3101053250079252,500.0
0.31151658479048283,0.30990631483039077,500.0
