train_loss,val_loss,val_returns
0.47506197712589016,0.3462536645178892,9.6
0.3377507845290394,0.32343208059972645,10.9
0.3211630703775791,0.3186868958327235,109.3
0.3171159554095495,0.31479892317129643,225.7
0.31448143497616254,0.3125655310494559,246.9
0.3126089514112797,0.3112892021938246,163.4
0.31155585303328204,0.31103729471868397,203.1
