train_loss,val_loss,val_returns
0.46030776442584,0.40130896166879304,40.9
0.37531744697196684,0.33875115550294216,36.2
0.3361605782898105,0.31852339360178733,254.5
0.32630693689495527,0.3175103591412914,411.1
0.321715904944608,0.31454352274232983,476.1
0.31965355429789916,0.31336214165298304,399.1
0.3183572451138442,0.3124195756960888,391.9
