train_loss,val_loss,val_returns
0.44726139489485295,0.34285128603176196,21.7
0.3470405767969534,0.33457949088544264,42.9
0.33679292051970555,0.326092467624314,125.3
0.32922371350178103,0.32448443405482236,183.3
0.32568383966984393,0.3184108411779209,218.1
0.3211401370512385,0.3162288410323007,193.9
0.3194815096130717,0.3160659451873935,201.4
