train_loss,val_loss,val_returns
0.44098277197403163,0.3735261097246287,92.8
0.3348443912946178,0.32049424855076536,488.3
0.32248359702341683,0.32719255649313633,450.3
0.316882529429027,0.313829953573188,491.5
0.3140271219536831,0.31214258378865767,499.7
0.3121628152405053,0.31154084448911706,498.5
0.31105786217313236,0.31128690254931546,499.9
