train_loss,val_loss,val_returns
0.5194875376970589,0.3308847285046869,361.8
0.32202794566716736,0.31440633474564067,486.3
0.31514003487671316,0.314020853869769,474.4
0.31315299807762614,0.31193251755772805,500.0
0.3119400749806644,0.31081339230342786,491.8
0.3109264881297304,0.31012803802684863,485.3
0.3104122332434535,0.3099970075548912,488.1
