train_loss,val_loss,val_returns
0.3665763942562804,0.19890148268670452,9.1
0.19886322637128723,0.19877502535070693,9.3
0.19869593488656476,0.19876204613520174,8.9
0.19864777325232283,0.19872786500016038,9.4
0.19860839887676326,0.19874158227930264,9.3
0.19862807966143636,0.19873400154162427,9.2
0.19861273078961708,0.19873965942129798,9.5
