train_loss,val_loss,val_returns
0.2882101697648734,0.19878168039175928,9.4
0.19863341944693438,0.19871918066423766,9.2
0.19858787217242918,0.19873390209918118,9.8
0.19856577216227309,0.19874685850678658,9.0
0.1985532908009834,0.19873281157746606,8.9
0.1985495404726794,0.19874038623303783,9.4
0.19854851655003164,0.1987402782756455,9.4
