train_loss,val_loss,val_returns
0.4486445125673904,0.33420110782798457,261.2
0.3310632122482032,0.3318188585797135,500.0
0.3204764519689305,0.3173415168207519,452.3
0.3163465167524593,0.3142762208471493,499.7
0.3139981515283217,0.3125794992154958,482.9
0.3122195875158115,0.31150972660706966,500.0
0.3111841896223643,0.3113358762799477,473.7
