train_loss,val_loss,val_returns
0.4410580108765842,0.3385683219043576,60.4
0.3331645626464939,0.3244183531829289,500.0
0.32075301177647647,0.3244568139922862,340.2
0.3158481347452756,0.32352322157548397,500.0
0.31364191058271323,0.3129952610755453,500.0
0.3117539844815693,0.3109536712266961,489.1
0.3108012505264239,0.31082731059619356,496.8
